year,code_num,code_raw,label_text,freq
2007,3710,3710,NA,16551
2007,4205,4205,NA,14388
2007,3010,3010,NA,13398
2007,3711,3711,NA,11863
2007,4107,4107,NA,10459
2007,3011,3011,NA,9373
2007,3712,3712,NA,7792
2007,4206,4206,NA,7371
2007,3012,3012,NA,6513
2007,3106,3106,NA,6490
2007,4003,4003,NA,6283
2007,1609,1609,NA,6019
2007,2011,2011,NA,5312
2007,1506,1506,NA,5133
2007,3713,3713,NA,4680
2007,4108,4108,NA,4437
2007,3013,3013,NA,4291
2007,206,206,NA,3996
2007,4806,4806,NA,3851
2007,5005,5005,NA,3386
2007,2904,2904,NA,3384
2007,4706,4706,NA,3167
2007,108,108,NA,3076
2007,4207,4207,NA,3072
2007,506,506,NA,2979
2007,1107,1107,NA,2597
2007,4904,4904,NA,2591
2007,3714,3714,NA,2562
2007,1804,1804,NA,2516
2007,3014,3014,NA,2464
2007,1610,1610,NA,2207
2007,3606,3606,NA,2007
2007,810,810,NA,1788
2007,4109,4109,NA,1763
2007,5006,5006,NA,1745
2007,4305,4305,NA,1619
2007,3107,3107,NA,1553
2007,2012,2012,NA,1531
2007,1404,1404,NA,1517
2007,3015,3015,NA,1430
2007,3904,3904,NA,1386
2007,4603,4603,NA,1350
2007,2105,2105,NA,1275
2007,3715,3715,NA,1270
2007,2305,2305,NA,1162
2007,4406,4406,NA,875
2007,4807,4807,NA,848
2007,4707,4707,NA,841
2007,907,907,NA,840
2007,2405,2405,NA,809
2007,3404,3404,NA,794
2007,5007,5007,NA,783
2007,2205,2205,NA,781
2007,3016,3016,NA,748
2007,4110,4110,NA,695
2007,1611,1611,NA,689
2007,4208,4208,NA,684
2007,3716,3716,NA,603
2007,1703,1703,NA,540
2007,4905,4905,NA,529
2007,207,207,NA,517
2007,1507,1507,NA,492
2007,4004,4004,NA,486
2007,3802,3802,NA,482
2007,2013,2013,NA,448
2007,1405,1405,NA,446
2007,5008,5008,NA,359
2007,507,507,NA,333
2007,3017,3017,NA,330
2007,4708,4708,NA,306
2007,305,305,NA,302
2007,3108,3108,NA,290
2007,4111,4111,NA,288
2007,109,109,NA,285
2007,3717,3717,NA,281
2007,2905,2905,NA,266
2007,1406,1406,NA,252
2007,3607,3607,NA,237
2007,1108,1108,NA,229
2007,3503,3503,NA,219
2007,1002,1002,NA,216
2007,1805,1805,NA,204
2007,811,811,NA,189
2007,1612,1612,NA,187
2007,4808,4808,NA,176
2007,5009,5009,NA,175
2007,3018,3018,NA,167
2007,1407,1407,NA,148
2007,4209,4209,NA,148
2007,4604,4604,NA,143
2007,704,704,NA,134
2007,4306,4306,NA,126
2007,1408,1408,NA,115
2007,3718,3718,NA,114
2007,4906,4906,NA,112
2007,2014,2014,NA,111
2007,1409,1409,NA,108
2007,4112,4112,NA,88
2007,3905,3905,NA,86
2007,2703,2703,NA,82
2007,1613,1613,NA,80
2007,3019,3019,NA,80
2007,3204,3204,NA,79
2007,2206,2206,NA,66
2007,208,208,NA,62
2007,1704,1704,NA,60
2007,812,812,NA,42
2007,1614,1614,NA,42
2007,407,407,NA,41
2007,3109,3109,NA,41
2007,4809,4809,NA,41
2007,908,908,NA,37
2007,4502,4502,NA,36
2007,4113,4113,NA,34
2007,4210,4210,NA,34
2007,2106,2106,NA,33
2007,3719,3719,NA,33
2007,1508,1508,NA,32
2007,4709,4709,NA,32
2007,603,603,NA,31
2007,1003,1003,NA,25
2007,1806,1806,NA,25
2007,4005,4005,NA,24
2007,2306,2306,NA,23
2007,1109,1109,NA,22
2007,4407,4407,NA,20
2007,4605,4605,NA,20
2007,4907,4907,NA,20
2007,110,110,NA,19
2007,3304,3304,NA,19
2007,508,508,NA,17
2007,2015,2015,NA,16
2007,2906,2906,NA,15
2007,4114,4114,NA,14
2007,4810,4810,NA,14
2007,1615,1615,NA,12
2007,306,306,NA,11
2007,1905,1905,NA,10
2007,2207,2207,NA,9
2007,2603,2603,NA,8
2007,4710,4710,NA,8
2007,2406,2406,NA,7
2007,3405,3405,NA,7
2007,3608,3608,NA,7
2007,4115,4115,NA,7
2007,4307,4307,NA,7
2007,209,209,NA,6
2007,2503,2503,NA,6
2007,1004,1004,NA,5
2007,4211,4211,NA,5
2007,2804,2804,NA,4
2007,3906,3906,NA,4
2007,3110,3110,NA,3
2007,4711,4711,NA,3
2007,408,408,NA,2
2007,705,705,NA,2
2007,813,813,NA,2
2007,909,909,NA,2
2007,1202,1202,NA,2
2007,1509,1509,NA,2
2007,1705,1705,NA,2
2007,2016,2016,NA,2
2007,2107,2107,NA,2
2007,4811,4811,NA,2
2007,4908,4908,NA,2
2007,4909,4909,NA,2
2007,4910,4910,NA,2
2007,111,111,NA,1
2007,814,814,NA,1
2007,1110,1110,NA,1
2007,1302,1302,NA,1
2007,1410,1410,NA,1
2007,1616,1616,NA,1
2007,1807,1807,NA,1
2007,1906,1906,NA,1
2007,2017,2017,NA,1
2007,2018,2018,NA,1
2007,2108,2108,NA,1
2007,2407,2407,NA,1
2007,2704,2704,NA,1
2007,4308,4308,NA,1
2007,4606,4606,NA,1
2007,4607,4607,NA,1
2007,4812,4812,NA,1
2007,4911,4911,NA,1
2008,3710,3710,NA,16039
2008,4205,4205,NA,13702
2008,3010,3010,NA,13644
2008,3711,3711,NA,11445
2008,4107,4107,NA,11098
2008,3011,3011,NA,9581
2008,3712,3712,NA,7560
2008,4206,4206,NA,7346
2008,3012,3012,NA,6683
2008,4003,4003,NA,6134
2008,1609,1609,NA,5895
2008,3106,3106,NA,5746
2008,2011,2011,NA,5104
2008,1506,1506,NA,5059
2008,4108,4108,NA,4820
2008,3013,3013,NA,4448
2008,3713,3713,NA,4418
2008,206,0206,NA,4323
2008,5005,5005,NA,4277
2008,4806,4806,NA,3805
2008,4706,4706,NA,3524
2008,2904,2904,NA,3522
2008,506,0506,NA,3517
2008,108,0108,NA,3324
2008,4207,4207,NA,3109
2008,1804,1804,NA,2741
2008,4904,4904,NA,2671
2008,3014,3014,NA,2651
2008,1107,1107,NA,2642
2008,3714,3714,NA,2427
2008,5006,5006,NA,2401
2008,1610,1610,NA,2100
2008,3606,3606,NA,2096
2008,4109,4109,NA,1903
2008,2105,2105,NA,1819
2008,4603,4603,NA,1594
2008,810,0810,NA,1553
2008,3015,3015,NA,1546
2008,4305,4305,NA,1487
2008,1404,1404,NA,1413
2008,2012,2012,NA,1395
2008,3904,3904,NA,1335
2008,2305,2305,NA,1262
2008,3107,3107,NA,1239
2008,3715,3715,NA,1221
2008,5007,5007,NA,1166
2008,4707,4707,NA,992
2008,3016,3016,NA,845
2008,4807,4807,NA,839
2008,4406,4406,NA,834
2008,907,0907,NA,788
2008,2405,2405,NA,759
2008,4110,4110,NA,754
2008,2205,2205,NA,736
2008,3404,3404,NA,708
2008,4208,4208,NA,702
2008,1611,1611,NA,659
2008,207,0207,NA,635
2008,3716,3716,NA,596
2008,4004,4004,NA,545
2008,4905,4905,NA,539
2008,5008,5008,NA,539
2008,1703,1703,NA,538
2008,3802,3802,NA,512
2008,1507,1507,NA,502
2008,2013,2013,NA,435
2008,507,0507,NA,430
2008,1405,1405,NA,423
2008,305,0305,NA,365
2008,4708,4708,NA,350
2008,3017,3017,NA,323
2008,109,0109,NA,312
2008,2905,2905,NA,285
2008,3607,3607,NA,284
2008,4111,4111,NA,284
2008,3717,3717,NA,282
2008,5009,5009,NA,264
2008,3503,3503,NA,256
2008,1002,1002,NA,246
2008,1406,1406,NA,241
2008,4604,4604,NA,230
2008,1805,1805,NA,215
2008,1108,1108,NA,211
2008,3108,3108,NA,205
2008,4808,4808,NA,167
2008,3018,3018,NA,162
2008,811,0811,NA,160
2008,4209,4209,NA,147
2008,1407,1407,NA,138
2008,2014,2014,NA,122
2008,3718,3718,NA,119
2008,4306,4306,NA,113
2008,4906,4906,NA,113
2008,1408,1408,NA,107
2008,704,0704,NA,101
2008,1612,1612,NA,98
2008,1409,1409,NA,95
2008,4112,4112,NA,95
2008,2206,2206,NA,90
2008,407,0407,NA,68
2008,3905,3905,NA,68
2008,3204,3204,NA,66
2008,3019,3019,NA,62
2008,4709,4709,NA,62
2008,2703,2703,NA,58
2008,2106,2106,NA,56
2008,208,0208,NA,55
2008,4605,4605,NA,54
2008,1704,1704,NA,48
2008,4113,4113,NA,40
2008,4809,4809,NA,40
2008,3719,3719,NA,34
2008,4502,4502,NA,33
2008,812,0812,NA,29
2008,3109,3109,NA,29
2008,908,0908,NA,26
2008,4907,4907,NA,26
2008,1508,1508,NA,25
2008,1806,1806,NA,24
2008,4210,4210,NA,24
2008,2015,2015,NA,23
2008,2906,2906,NA,23
2008,3304,3304,NA,21
2008,4005,4005,NA,20
2008,4407,4407,NA,20
2008,110,0110,NA,19
2008,603,0603,NA,19
2008,1003,1003,NA,19
2008,2306,2306,NA,19
2008,508,0508,NA,18
2008,4114,4114,NA,18
2008,4710,4710,NA,18
2008,1109,1109,NA,17
2008,2406,2406,NA,16
2008,2503,2503,NA,15
2008,1613,1613,NA,13
2008,408,0408,NA,10
2008,4810,4810,NA,10
2008,2207,2207,NA,9
2008,1905,1905,NA,8
2008,4307,4307,NA,8
2008,3608,3608,NA,7
2008,306,0306,NA,6
2008,2016,2016,NA,6
2008,2804,2804,NA,6
2008,4115,4115,NA,6
2008,209,0209,NA,5
2008,3110,3110,NA,5
2008,4711,4711,NA,5
2008,4908,4908,NA,5
2008,409,0409,NA,4
2008,1705,1705,NA,4
2008,3405,3405,NA,4
2008,3906,3906,NA,4
2008,4006,4006,NA,4
2008,4211,4211,NA,4
2008,4606,4606,NA,4
2008,813,0813,NA,3
2008,705,0705,NA,2
2008,2407,2407,NA,2
2008,4116,4116,NA,2
2008,4117,4117,NA,2
2008,4712,4712,NA,2
2008,4811,4811,NA,2
2008,4909,4909,NA,2
2008,111,0111,NA,1
2008,210,0210,NA,1
2008,509,0509,NA,1
2008,1004,1004,NA,1
2008,1110,1110,NA,1
2008,1202,1202,NA,1
2008,1410,1410,NA,1
2008,1509,1509,NA,1
2008,1510,1510,NA,1
2008,1614,1614,NA,1
2008,1807,1807,NA,1
2008,2107,2107,NA,1
2008,2208,2208,NA,1
2008,2704,2704,NA,1
2008,3803,3803,NA,1
2008,4118,4118,NA,1
2008,4308,4308,NA,1
2008,4503,4503,NA,1
2008,4607,4607,NA,1
2008,4812,4812,NA,1
2008,4813,4813,NA,1
2008,4910,4910,NA,1
2009,3710,3710,NA,16566
2009,4205,4205,NA,14529
2009,3010,3010,NA,14171
2009,3711,3711,NA,12191
2009,4107,4107,NA,11670
2009,3011,3011,NA,10031
2009,3712,3712,NA,8233
2009,4206,4206,NA,7880
2009,3012,3012,NA,7060
2009,4003,4003,NA,6785
2009,1609,1609,NA,6441
2009,2011,2011,NA,5919
2009,3106,3106,NA,5855
2009,4108,4108,NA,5294
2009,1506,1506,NA,5287
2009,3713,3713,NA,5129
2009,206,0206,NA,4941
2009,5005,5005,NA,4753
2009,3013,3013,NA,4744
2009,4806,4806,NA,4333
2009,4706,4706,NA,4257
2009,108,0108,NA,4162
2009,506,0506,NA,4024
2009,2904,2904,NA,3964
2009,4207,4207,NA,3432
2009,1804,1804,NA,3290
2009,1107,1107,NA,3084
2009,4904,4904,NA,2920
2009,3714,3714,NA,2905
2009,3014,3014,NA,2846
2009,5006,5006,NA,2811
2009,2105,2105,NA,2781
2009,1610,1610,NA,2499
2009,3606,3606,NA,2342
2009,4109,4109,NA,2240
2009,4603,4603,NA,2092
2009,3015,3015,NA,1702
2009,810,0810,NA,1663
2009,2012,2012,NA,1650
2009,4305,4305,NA,1616
2009,3715,3715,NA,1564
2009,2305,2305,NA,1482
2009,3904,3904,NA,1447
2009,1404,1404,NA,1436
2009,5007,5007,NA,1396
2009,4707,4707,NA,1307
2009,3107,3107,NA,1274
2009,4807,4807,NA,1058
2009,2405,2405,NA,1023
2009,1611,1611,NA,969
2009,3016,3016,NA,966
2009,407,0407,NA,954
2009,4406,4406,NA,937
2009,4110,4110,NA,930
2009,4208,4208,NA,924
2009,907,0907,NA,865
2009,2205,2205,NA,855
2009,207,0207,NA,792
2009,3716,3716,NA,767
2009,4004,4004,NA,724
2009,3404,3404,NA,716
2009,1703,1703,NA,644
2009,5008,5008,NA,640
2009,4905,4905,NA,618
2009,3802,3802,NA,607
2009,1507,1507,NA,591
2009,2013,2013,NA,561
2009,4708,4708,NA,520
2009,305,0305,NA,517
2009,507,0507,NA,426
2009,1405,1405,NA,415
2009,109,0109,NA,410
2009,3017,3017,NA,402
2009,3717,3717,NA,383
2009,4111,4111,NA,378
2009,1805,1805,NA,335
2009,4604,4604,NA,329
2009,2905,2905,NA,325
2009,3607,3607,NA,311
2009,1108,1108,NA,307
2009,5009,5009,NA,305
2009,3503,3503,NA,275
2009,1612,1612,NA,254
2009,3108,3108,NA,241
2009,4808,4808,NA,241
2009,3018,3018,NA,231
2009,1406,1406,NA,218
2009,4209,4209,NA,190
2009,811,0811,NA,182
2009,1002,1002,NA,173
2009,3718,3718,NA,171
2009,2014,2014,NA,162
2009,704,0704,NA,141
2009,4906,4906,NA,140
2009,2106,2106,NA,128
2009,1407,1407,NA,126
2009,4306,4306,NA,125
2009,4112,4112,NA,120
2009,1905,1905,NA,117
2009,2206,2206,NA,115
2009,3019,3019,NA,112
2009,4709,4709,NA,103
2009,208,0208,NA,99
2009,2703,2703,NA,96
2009,1408,1408,NA,94
2009,1409,1409,NA,83
2009,1704,1704,NA,72
2009,1613,1613,NA,70
2009,3204,3204,NA,58
2009,3905,3905,NA,58
2009,4605,4605,NA,56
2009,4809,4809,NA,55
2009,3719,3719,NA,54
2009,4113,4113,NA,53
2009,2015,2015,NA,48
2009,4210,4210,NA,43
2009,1508,1508,NA,41
2009,812,0812,NA,40
2009,408,0408,NA,38
2009,1806,1806,NA,38
2009,3109,3109,NA,35
2009,2906,2906,NA,31
2009,3304,3304,NA,30
2009,4502,4502,NA,30
2009,4407,4407,NA,29
2009,4907,4907,NA,29
2009,908,0908,NA,27
2009,4710,4710,NA,27
2009,110,0110,NA,24
2009,1109,1109,NA,24
2009,4005,4005,NA,24
2009,508,0508,NA,21
2009,2306,2306,NA,19
2009,4114,4114,NA,18
2009,209,0209,NA,16
2009,1003,1003,NA,16
2009,2503,2503,NA,15
2009,603,0603,NA,14
2009,2207,2207,NA,14
2009,2016,2016,NA,13
2009,4307,4307,NA,12
2009,4606,4606,NA,12
2009,4810,4810,NA,12
2009,3608,3608,NA,11
2009,1614,1614,NA,10
2009,3405,3405,NA,10
2009,4711,4711,NA,8
2009,4908,4908,NA,8
2009,2406,2406,NA,7
2009,306,0306,NA,5
2009,4115,4115,NA,5
2009,813,0813,NA,4
2009,1509,1509,NA,4
2009,4211,4211,NA,4
2009,4811,4811,NA,4
2009,4909,4909,NA,4
2009,210,0210,NA,3
2009,705,0705,NA,3
2009,1004,1004,NA,3
2009,1807,1807,NA,3
2009,2017,2017,NA,3
2009,2107,2107,NA,3
2009,4712,4712,NA,3
2009,909,0909,NA,2
2009,1110,1110,NA,2
2009,1615,1615,NA,2
2009,1705,1705,NA,2
2009,4308,4308,NA,2
2009,4713,4713,NA,2
2009,604,0604,NA,1
2009,1510,1510,NA,1
2009,1906,1906,NA,1
2009,2018,2018,NA,1
2009,2019,2019,NA,1
2009,2208,2208,NA,1
2009,2209,2209,NA,1
2009,2704,2704,NA,1
2009,2804,2804,NA,1
2009,3110,3110,NA,1
2009,3609,3609,NA,1
2009,3803,3803,NA,1
2009,3906,3906,NA,1
2009,4006,4006,NA,1
2009,4116,4116,NA,1
2009,4117,4117,NA,1
2009,4118,4118,NA,1
2009,4212,4212,NA,1
2009,4607,4607,NA,1
2009,4608,4608,NA,1
2009,4910,4910,NA,1
2010,3710,3710,NA,16785
2010,4205,4205,NA,14823
2010,3010,3010,NA,14317
2010,4107,4107,NA,12750
2010,3711,3711,NA,12558
2010,3011,3011,NA,10668
2010,3712,3712,NA,8757
2010,4206,4206,NA,8241
2010,3012,3012,NA,7732
2010,4003,4003,NA,7231
2010,1609,1609,NA,6982
2010,4108,4108,NA,6491
2010,1506,1506,NA,6364
2010,206,0206,NA,5857
2010,3106,3106,NA,5853
2010,2011,2011,NA,5792
2010,3713,3713,NA,5708
2010,108,0108,NA,5697
2010,3013,3013,NA,5439
2010,5005,5005,NA,5254
2010,4706,4706,NA,5116
2010,4806,4806,NA,4871
2010,506,0506,NA,4596
2010,2904,2904,NA,4173
2010,1107,1107,NA,3777
2010,4207,4207,NA,3758
2010,1804,1804,NA,3721
2010,2105,2105,NA,3674
2010,3014,3014,NA,3499
2010,3714,3714,NA,3408
2010,4904,4904,NA,3211
2010,5006,5006,NA,3207
2010,4109,4109,NA,2952
2010,1610,1610,NA,2847
2010,3606,3606,NA,2568
2010,4603,4603,NA,2528
2010,3015,3015,NA,2213
2010,4305,4305,NA,1912
2010,3715,3715,NA,1902
2010,810,0810,NA,1849
2010,2305,2305,NA,1849
2010,4707,4707,NA,1806
2010,3904,3904,NA,1787
2010,704,0704,NA,1752
2010,2012,2012,NA,1684
2010,1404,1404,NA,1660
2010,5007,5007,NA,1637
2010,3107,3107,NA,1403
2010,4807,4807,NA,1394
2010,407,0407,NA,1336
2010,3016,3016,NA,1312
2010,4110,4110,NA,1292
2010,4406,4406,NA,1208
2010,207,0207,NA,1173
2010,1611,1611,NA,1148
2010,907,0907,NA,1143
2010,4208,4208,NA,1126
2010,2405,2405,NA,1124
2010,2205,2205,NA,1001
2010,3716,3716,NA,989
2010,4004,4004,NA,912
2010,1507,1507,NA,899
2010,3404,3404,NA,858
2010,5008,5008,NA,811
2010,305,0305,NA,773
2010,1703,1703,NA,749
2010,4905,4905,NA,749
2010,109,0109,NA,740
2010,4708,4708,NA,690
2010,3017,3017,NA,680
2010,507,0507,NA,676
2010,3802,3802,NA,563
2010,4111,4111,NA,553
2010,2013,2013,NA,504
2010,3717,3717,NA,500
2010,1405,1405,NA,489
2010,4604,4604,NA,437
2010,2905,2905,NA,429
2010,1108,1108,NA,423
2010,3018,3018,NA,415
2010,1805,1805,NA,395
2010,3607,3607,NA,395
2010,5009,5009,NA,395
2010,4808,4808,NA,352
2010,1612,1612,NA,350
2010,3503,3503,NA,343
2010,4209,4209,NA,315
2010,3108,3108,NA,293
2010,1406,1406,NA,243
2010,3718,3718,NA,228
2010,4306,4306,NA,186
2010,208,0208,NA,185
2010,1002,1002,NA,185
2010,4112,4112,NA,180
2010,1905,1905,NA,177
2010,2106,2106,NA,177
2010,4709,4709,NA,173
2010,4906,4906,NA,170
2010,811,0811,NA,162
2010,2014,2014,NA,141
2010,1407,1407,NA,127
2010,4605,4605,NA,111
2010,2206,2206,NA,109
2010,2703,2703,NA,109
2010,1613,1613,NA,106
2010,3019,3019,NA,103
2010,4809,4809,NA,97
2010,3905,3905,NA,96
2010,1704,1704,NA,82
2010,408,0408,NA,73
2010,1408,1408,NA,73
2010,4113,4113,NA,70
2010,110,0110,NA,66
2010,1508,1508,NA,65
2010,4210,4210,NA,60
2010,908,0908,NA,58
2010,4710,4710,NA,57
2010,1409,1409,NA,54
2010,4407,4407,NA,52
2010,3109,3109,NA,50
2010,1109,1109,NA,49
2010,4502,4502,NA,48
2010,3719,3719,NA,45
2010,1806,1806,NA,43
2010,2015,2015,NA,40
2010,2306,2306,NA,37
2010,3204,3204,NA,37
2010,705,0705,NA,36
2010,4005,4005,NA,36
2010,4907,4907,NA,36
2010,3304,3304,NA,33
2010,508,0508,NA,31
2010,603,0603,NA,31
2010,4114,4114,NA,31
2010,3608,3608,NA,30
2010,209,0209,NA,29
2010,1614,1614,NA,29
2010,812,0812,NA,28
2010,4606,4606,NA,28
2010,4307,4307,NA,23
2010,2406,2406,NA,22
2010,4810,4810,NA,21
2010,2906,2906,NA,20
2010,2503,2503,NA,18
2010,4711,4711,NA,17
2010,4908,4908,NA,16
2010,2207,2207,NA,12
2010,4115,4115,NA,12
2010,4211,4211,NA,12
2010,2016,2016,NA,11
2010,3405,3405,NA,10
2010,111,0111,NA,9
2010,409,0409,NA,8
2010,1110,1110,NA,8
2010,3110,3110,NA,8
2010,1509,1509,NA,7
2010,1906,1906,NA,7
2010,4116,4116,NA,7
2010,210,0210,NA,6
2010,1003,1003,NA,6
2010,4712,4712,NA,6
2010,4811,4811,NA,6
2010,813,0813,NA,5
2010,1615,1615,NA,5
2010,1705,1705,NA,5
2010,4909,4909,NA,5
2010,306,0306,NA,4
2010,2107,2107,NA,4
2010,2407,2407,NA,4
2010,4607,4607,NA,4
2010,909,0909,NA,3
2010,2017,2017,NA,3
2010,4212,4212,NA,3
2010,4308,4308,NA,3
2010,509,0509,NA,2
2010,2018,2018,NA,2
2010,2208,2208,NA,2
2010,3803,3803,NA,2
2010,4117,4117,NA,2
2010,4713,4713,NA,2
2010,4714,4714,NA,2
2010,4715,4715,NA,2
2010,211,0211,NA,1
2010,410,0410,NA,1
2010,706,0706,NA,1
2010,1004,1004,NA,1
2010,1111,1111,NA,1
2010,1807,1807,NA,1
2010,1808,1808,NA,1
2010,2019,2019,NA,1
2010,2108,2108,NA,1
2010,2307,2307,NA,1
2010,2603,2603,NA,1
2010,2704,2704,NA,1
2010,2804,2804,NA,1
2010,4006,4006,NA,1
2010,4213,4213,NA,1
2010,4214,4214,NA,1
2010,4215,4215,NA,1
2010,4309,4309,NA,1
2010,4408,4408,NA,1
2010,4503,4503,NA,1
2010,4504,4504,NA,1
2010,4608,4608,NA,1
2010,4812,4812,NA,1
2010,4910,4910,NA,1
2010,4911,4911,NA,1
2011,3710,3710,NA,19127
2011,4205,4205,NA,17553
2011,3010,3010,NA,16665
2011,4107,4107,NA,15401
2011,3711,3711,NA,14359
2011,3011,3011,NA,12414
2011,4206,4206,NA,10311
2011,3712,3712,NA,9940
2011,3012,3012,NA,9020
2011,4003,4003,NA,8485
2011,4108,4108,NA,8226
2011,1609,1609,NA,8203
2011,1506,1506,NA,7564
2011,108,0108,NA,7372
2011,206,0206,NA,7147
2011,2011,2011,NA,6856
2011,3106,3106,NA,6809
2011,3013,3013,NA,6426
2011,3713,3713,NA,6275
2011,506,0506,NA,5881
2011,4706,4706,NA,5753
2011,4806,4806,NA,5717
2011,5005,5005,NA,5519
2011,2904,2904,NA,5394
2011,4207,4207,NA,5091
2011,704,0704,NA,4986
2011,3014,3014,NA,4280
2011,1107,1107,NA,4269
2011,1804,1804,NA,4097
2011,4109,4109,NA,3912
2011,3714,3714,NA,3669
2011,2105,2105,NA,3575
2011,4904,4904,NA,3557
2011,1610,1610,NA,3298
2011,5006,5006,NA,3217
2011,3606,3606,NA,3103
2011,3015,3015,NA,2774
2011,4603,4603,NA,2724
2011,4305,4305,NA,2200
2011,2305,2305,NA,2156
2011,2012,2012,NA,2136
2011,810,0810,NA,2092
2011,3904,3904,NA,2066
2011,3715,3715,NA,2018
2011,4707,4707,NA,1861
2011,4208,4208,NA,1860
2011,1404,1404,NA,1843
2011,4110,4110,NA,1788
2011,407,0407,NA,1765
2011,3016,3016,NA,1709
2011,5007,5007,NA,1620
2011,907,0907,NA,1542
2011,3107,3107,NA,1540
2011,207,0207,NA,1509
2011,4807,4807,NA,1496
2011,2405,2405,NA,1493
2011,4406,4406,NA,1414
2011,2205,2205,NA,1407
2011,1611,1611,NA,1386
2011,1507,1507,NA,1346
2011,3404,3404,NA,1148
2011,305,0305,NA,1124
2011,109,0109,NA,1119
2011,507,0507,NA,1046
2011,3716,3716,NA,1024
2011,4004,4004,NA,952
2011,3017,3017,NA,930
2011,1703,1703,NA,866
2011,4111,4111,NA,820
2011,4905,4905,NA,778
2011,5008,5008,NA,741
2011,3802,3802,NA,703
2011,2013,2013,NA,694
2011,4708,4708,NA,689
2011,4209,4209,NA,654
2011,3503,3503,NA,594
2011,1405,1405,NA,580
2011,3018,3018,NA,555
2011,3717,3717,NA,526
2011,4604,4604,NA,506
2011,1612,1612,NA,501
2011,2905,2905,NA,467
2011,3607,3607,NA,462
2011,1108,1108,NA,460
2011,1805,1805,NA,433
2011,4808,4808,NA,389
2011,5009,5009,NA,367
2011,4112,4112,NA,332
2011,1002,1002,NA,312
2011,208,0208,NA,297
2011,1406,1406,NA,295
2011,3108,3108,NA,282
2011,3718,3718,NA,255
2011,4306,4306,NA,255
2011,811,0811,NA,236
2011,1905,1905,NA,208
2011,2106,2106,NA,195
2011,2014,2014,NA,192
2011,1407,1407,NA,188
2011,1613,1613,NA,185
2011,4210,4210,NA,184
2011,2703,2703,NA,183
2011,4709,4709,NA,172
2011,4906,4906,NA,170
2011,4605,4605,NA,164
2011,4113,4113,NA,156
2011,408,0408,NA,138
2011,2206,2206,NA,131
2011,1508,1508,NA,129
2011,1704,1704,NA,117
2011,110,0110,NA,112
2011,4809,4809,NA,111
2011,1408,1408,NA,110
2011,3304,3304,NA,102
2011,908,0908,NA,92
2011,3905,3905,NA,91
2011,508,0508,NA,90
2011,3019,3019,NA,78
2011,4114,4114,NA,76
2011,705,0705,NA,75
2011,3204,3204,NA,75
2011,2306,2306,NA,68
2011,1614,1614,NA,62
2011,209,0209,NA,61
2011,4710,4710,NA,55
2011,1409,1409,NA,52
2011,4407,4407,NA,52
2011,1109,1109,NA,49
2011,2015,2015,NA,49
2011,4211,4211,NA,49
2011,4005,4005,NA,48
2011,3109,3109,NA,46
2011,1806,1806,NA,44
2011,4907,4907,NA,44
2011,2906,2906,NA,40
2011,4502,4502,NA,36
2011,4606,4606,NA,36
2011,603,0603,NA,35
2011,2406,2406,NA,35
